pathway	pval	padj	log2err	ES	NES	size	leadingEdge
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.187613843351548	0.692900208361041	0.135002033828631	0.468388300884801	1.25386754442364	18	SLC25A4;ITPR1;PLCB4;PLCB3;GNAQ;SLC25A6;PLCB2;MCU
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYCN_TO_TRANSCRIPTIONAL_REPRESSION	0.208015267175573	0.692900208361041	0.130777137971974	0.620033342355856	1.24601459281621	6	NGFR;MYCN;ZBTB17
KEGG_MEDICUS_REFERENCE_MAGI_PTEN_SIGNALING_PATHWAY	0.208015267175573	0.692900208361041	0.130777137971974	0.6187210399273	1.24337739919375	6	PTEN;MAGI1;AKT3;MAGI2
KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY	0.166666666666667	0.644791666666667	0.143758989039275	0.397730460464996	1.24059589484289	35	CLDN10;CLDN18;CLDN15;CLDN11;CLDN23;CLDN8
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.192579505300353	0.692900208361041	0.130777137971974	0.432160232936454	1.23678518850469	23	HTT;SLC25A4;ITPR1;PLCB4;PLCB3;GNAQ;CASP3;SLC25A6;ITPR3
KEGG_MEDICUS_VARIANT_IGH_MMSET_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	0.125244618395303	0.574269768790317	0.175204047558551	0.924424671829516	1.23521245001984	1	CCND2
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.213768115942029	0.692900208361041	0.125033367555272	0.520684982976291	1.2266964162292	10	TSC1;DEPTOR;TTI1;MTOR;RPTOR
KEGG_MEDICUS_REFERENCE_ACTIVIN_SIGNALING_PATHWAY	0.216981132075472	0.692900208361041	0.126875729929857	0.560972976254274	1.2217392207365	8	ACVR2A;ACVR1C;INHBA;ACVR1B
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAA_TO_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY	0.219202898550725	0.692900208361041	0.123257226381337	0.518206839402406	1.2208580879878	10	MYL5;MYL2;MYL9;MYL7
KEGG_MEDICUS_REFERENCE_MANNOSE_TYPE_O_GLYCAN_BIOSYNTHESIS_POMT_TO_POMK	0.230174081237911	0.692900208361041	0.124434168630393	0.642740796895242	1.21890733597176	5	POMT2;POMGNT2;POMT1
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY	0.209677419354839	0.692900208361041	0.12563992130984	0.487347370714365	1.2188087245668	13	DEPTOR;RRAGD;RRAGB;TTI1;RRAGC;MTOR;RPTOR;NPRL2;RRAGA
KEGG_MEDICUS_ENV_FACTOR_NICOTINE_NNK_TO_CAMP_SIGNALING_PATHWAY	0.204301075268817	0.692900208361041	0.127505315300183	0.477406457876309	1.21619490820335	14	ADCY6;PRKACG;ADCY8
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY	0.130824372759857	0.591096983491615	0.163180127180689	0.325415190744062	1.21548385601865	91	INS;ANGPT1;PDGFRA;FLT3;NGFR;NRTN;ARTN;NTRK2;NTF3;PDGFRB;SOS1;FGF3;EFNA3;FGFR1;FGFR2;FLT1;IGF1R;FGF9;FGF10;CSF1R;EGF;FGF1;VEGFA;KIT;FLT3LG;FGF16
KEGG_MEDICUS_REFERENCE_EP_NE_ADRB_CAMP_SIGNALING_PATHWAY	0.229946524064171	0.692900208361041	0.118815039412263	0.465499625868206	1.20790457850427	15	ADCY6;PRKACG;ADCY8
KEGG_MEDICUS_REFERENCE_GLUTATHIONE_BIOSYNTHESIS	0.232269503546099	0.694538877631336	0.11776578836269	0.496654851192104	1.19701536252479	11	GPX2;GCLM;GPX3;GPX7;GPX4;GPX1
KEGG_MEDICUS_REFERENCE_LEWIS_X_ANTIGEN_BIOSYNTHESIS	0.251450676982592	0.697972955391141	0.118287526124085	0.629307344443381	1.19343185064378	5	FUT3;FUT9;FUT5
KEGG_MEDICUS_REFERENCE_TBK1_MEDIATED_AUTOPHAGOSOME_FORMATION	0.244565217391304	0.697072072072072	0.115734447701689	0.50499397456891	1.18972952759275	10	MAP1LC3A;SQSTM1;MAP1LC3C;CALCOCO2;MAP1LC3B;MAP1LC3B2;TBK1
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG7_TO_ALG11	0.284351145038168	0.730166754586484	0.109250039480711	0.590602033232619	1.18686964342703	6	ALG14;ALG11;ALG13
KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	0.234347048300537	0.694538877631336	0.11776578836269	0.485160717542771	1.1868121053932	12	HMGCS2;PMVK
KEGG_MEDICUS_REFERENCE_MYOSTATIN_SIGNALING_PATHWAY	0.256603773584906	0.699534662867996	0.115240003147781	0.544509243345798	1.18588296907118	8	TGFBR1;SMAD9;MSTN;ACVR1B;SMAD1
KEGG_MEDICUS_REFERENCE_COPI_VESICLE_FORMATION	0.236749116607774	0.694538877631336	0.116234148779716	0.413322022972568	1.18287273361969	23	TMED6;KDELR3;COPZ2;TMED10;TMED3;COPA;COPE;GBF1
KEGG_MEDICUS_REFERENCE_LYSOSOMAL_CA2_RELEASE	0.25	0.697072072072072	0.114266502484433	0.499794116560751	1.1774790356599	10	PPP3CB;TFEB;MCOLN1;CALM1;PPP3CC
KEGG_MEDICUS_REFERENCE_CA2_CAM_VGCC_RYR_SIGNALING_PATHWAY	0.26241134751773	0.699534662867996	0.109684061970549	0.487261462045514	1.17437583511928	11	RYR1;CALM1;RYR3;CACNA1B;CACNA1A;CACNA1C
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COMPLEMENT_CASCADE_C4_C2_TO_C3_CONVERTASE_FORMATION	0.26241134751773	0.699534662867996	0.109684061970549	0.486886465316283	1.17347203473414	11	COLEC11;FCN1;MBL2
KEGG_MEDICUS_REFERENCE_FSHR_GNAS_PKA_SIGNALING_PATHWAY	0.269299820466786	0.706341478258223	0.108820126769161	0.447713694992536	1.17245333126178	16	ADCY6;PRKACG;ADCY8
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	0.242477876106195	0.697072072072072	0.114750719227023	0.366040499267003	1.17124485318679	38	NDUFV3;NDUFB6;NDUFA2;NDUFS5;NDUFA9;NDUFC2;NDUFS7;NDUFA1;NDUFA11;NDUFS4;NDUFB7;NDUFA13;NDUFA7;SNCA;NDUFB1
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ATXN1_TO_RORA_MEDIATED_TRANSCRIPTION	0.305343511450382	0.738974719101124	0.104732821580651	0.576889018136957	1.15931206586873	6	ITPR1;RORA;SLC1A6;GRM1
KEGG_MEDICUS_ENV_FACTOR_E2_TO_NUCLEAR_INITIATED_ESTROGEN_SIGNALING_PATHWAY	0.315589353612167	0.748466704543799	0.102449405629826	0.552614282597961	1.15419232847961	7	DLL1;ESR1;FGF9;EGF
KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	0.248201438848921	0.697072072072072	0.114266502484433	0.346167282330432	1.14219337626962	45	AXIN2;WNT5A;WNT2;WNT4;LEF1;FZD2;FZD8;FZD7;WNT7A;WNT2B;WNT3;TCF7L1;WNT5B;WNT9A;FZD9
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKCG_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	0.285460992907801	0.730166754586484	0.104343952581949	0.471916575774377	1.13739227488895	11	ITPR1;PLCB4;PLCB3;GNAQ;ITPR3;PLCB2
KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION	0.282608695652174	0.730166754586484	0.106323255932708	0.481149364424967	1.13355333898297	10	GADD45A;GADD45G;TP53;POLK;USP7;BAX
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY	0.224014336917563	0.692900208361041	0.120985142145252	0.304914882362598	1.13153345036725	88	INS;ANGPT1;PDGFRA;FLT3;NGFR;NTRK2;NTF3;PDGFRB;SOS1;FGF3;EFNA3;FGFR1;FGFR2;FLT1;IGF1R;FGF9;FGF10;CSF1R;EGF;FGF1;VEGFA;KIT;FLT3LG;FGF16
KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY	0.234862385321101	0.694538877631336	0.119348440591015	0.30961639773627	1.12564909481891	82	INS;ANGPT1;PDGFRA;FLT3;NGFR;NTRK2;NTF3;PDGFRB;FGF3;EFNA3;FGFR1;FGFR2;FLT1;IGF1R;FGF9;FGF10;CSF1R;EGF;FGF1;VEGFA;KIT;FLT3LG;FGF16
KEGG_MEDICUS_REFERENCE_FLCN_MTORC1_SIGNALING_PATHWAY	0.331541218637993	0.777363690670142	0.0959206777921745	0.450069261625548	1.12557977264652	13	DEPTOR;RRAGD;RRAGB;TTI1;RRAGC;MTOR;RPTOR;FLCN;RRAGA
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I	0.291005291005291	0.732051138178397	0.102821842840815	0.352263415249878	1.12157442046226	37	NDUFV3;NDUFB6;NDUFA2;NDUFS5;NDUFA9;NDUFC2;NDUFS7;NDUFA1;NDUFA11;NDUFS4;NDUFB7;NDUFA13;NDUFA7;NDUFB1
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	0.313274336283186	0.748466704543799	0.0985499803531691	0.347319965347822	1.11134347876058	38	NDUFV3;NDUFB6;NDUFA2;NDUFS5;NDUFA9;NDUFC2;NDUFS7;NDUFA1;NDUFA11;NDUFS4;NDUFB7;NDUFA13;NDUFA7;NDUFB1
KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_C1INH	0.360687022900763	0.794547397062328	0.0946646223153342	0.552557658510915	1.11041593869932	6	C1S;C1R
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	0.315044247787611	0.748466704543799	0.0982123351217438	0.346748822998407	1.10951595547141	38	NDUFV3;NDUFB6;NDUFA2;NDUFS5;NDUFA9;NDUFC2;NDUFS7;NDUFA1;NDUFA11;NDUFS4;NDUFB7;NDUFA13;NDUFA7;NDUFB1
KEGG_MEDICUS_REFERENCE_NLRP3_INFLAMMASOME_SIGNALING_PATHWAY	0.360687022900763	0.794547397062328	0.0946646223153342	0.552088536975293	1.10947319539947	6	NLRP3;PYCARD;CASP1;IL1B;IL33
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY	0.283636363636364	0.730166754586484	0.106323255932708	0.336056271631577	1.1073306308379	46	AXIN2;WNT5A;WNT2;WNT4;LEF1;FZD2;FZD8;FZD7;WNT7A;WNT2B;WNT3;TCF7L1;WNT5B;WNT9A;FZD9
KEGG_MEDICUS_REFERENCE_NODAL_SIGNALING_PATHWAY	0.356603773584906	0.794547397062328	0.0946646223153342	0.507749902277071	1.10582505075225	8	ACVR2A;ACVR1C;ACVR1B
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P53_MEDIATED_TRANSCRIPTION	0.340579710144928	0.786710552043277	0.0949751525905595	0.46445689874969	1.09422708896354	10	GADD45A;GADD45G;TP53;POLK;BAX
KEGG_MEDICUS_REFERENCE_DERMATAN_SULFATE_DEGRADATION	0.375471698113208	0.801353216331416	0.0916795246008379	0.497955923400375	1.0844948109239	8	HYAL1;IDUA
KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY	0.380610412926391	0.801353216331416	0.0880945010398517	0.413536212717865	1.08295081348031	16	WNT5A;FZD2;ROR2;FZD8;FZD7
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.351102941176471	0.794547397062328	0.0940503465727813	0.475050306573806	1.08137557353084	9	DPM3;MPI
KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS	0.385996409335727	0.805760993665961	0.0873098257637931	0.412186481817431	1.07941619636177	16	MAN2A2;MAN1C1;MAN1A1;MOGS;MGAT1;MGAT2;B4GALT1;MAN1A2
KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	0.358657243816254	0.794547397062328	0.0905428948469474	0.376917678407414	1.07868833458448	23	WASF3;CYTH3;BRK1;WASF2
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_TP53_TO_TRANSCRIPTION	0.367647058823529	0.801315244407622	0.0913924325943768	0.47232669581487	1.07517571194616	9	GADD45A;GADD45G;TP53;POLK;BAX
KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY	0.363957597173145	0.798899832092825	0.0897104652742981	0.375490925058205	1.07460515599592	23	CACNA1H;SLC25A4;CASP3;CACNA1I;CACNA1D;SLC25A6;CACNA1B;CACNA1A;CACNA1C;MCU
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SPTBN2_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	0.369565217391304	0.801353216331416	0.0902635484340068	0.456036956440166	1.07439030973301	10	ITPR1;PLCB4;PLCB3;GNAQ;ITPR3;PLCB2
KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.379496402877698	0.801353216331416	0.0883594442500905	0.374734113057943	1.05900185838928	22	SLC25A4;ITPR1;PLCB4;PLCB3;GNAQ;CASP3;SLC25A6;ITPR3
KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.429657794676806	0.852430047772253	0.0845557442441281	0.506359360962901	1.05758412021068	7	WDR41;ATG13;C9orf72;RAB1A;ULK1
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAI_AC_PKA_SIGNALING_PATHWAY	0.414721723518851	0.83515873015873	0.0833634065110386	0.402611478424628	1.05434159008929	16	ADCY6;PRKACG;ADCY8;GNAO1
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	0.388489208633094	0.806962483704312	0.0870515867946735	0.372099823235923	1.05155733247118	22	SLC25A4;ITPR1;PLCB4;PLCB3;GNAQ;CASP3;SLC25A6;ITPR3
KEGG_MEDICUS_REFERENCE_CA2_ENTRY_VOLTAGE_GATED_CA2_CHANNEL	0.394594594594595	0.808737368582219	0.0862865626267245	0.361778882205455	1.04724222805814	25	CACNA2D3;CACNA1H;CACNA2D2;CACNA1I;CACNA1D;CACNA1B;CACNA1A;CACNA1C;CACNA2D4
KEGG_MEDICUS_REFERENCE_STEROID_HORMONE_BIOSYNTHESIS_PROGESTERONE_TO_CORTISOL_CORTISONE	0.4642166344294	0.871011250526862	0.0813027345384498	0.55098511737976	1.04489991117666	5	HSD11B2;CYP21A2;CYP17A1
KEGG_MEDICUS_REFERENCE_NON_CANONICAL_INFLAMMASOME_SIGNALING_PATHWAY	0.467680608365019	0.871011250526862	0.0799858801499946	0.491294145590405	1.02611885310234	7	NLRP3;CASP5;PYCARD;CASP1;IL1B
KEGG_MEDICUS_REFERENCE_EXTRINSIC_APOPTOTIC_PATHWAY	0.445652173913043	0.871011250526862	0.0799858801499946	0.431790283383026	1.01726688978213	10	TRADD;RIPK1;CASP3;TNFRSF1A;TRAF2
