logFC	AveExpr	t	P.Value	adj.P.Val	B	Gene
0.909439181451615	6.09112817948718	3.71288686933631	0.000628149924843612	0.63540854619736	-1.25791997290756	VPS39
0.615546358870968	10.6542195641026	3.67406313748055	0.000703613648357847	0.674284068910509	-1.32459912860627	C12orf57
-0.441258911290321	6.32179548717949	-3.59833637067105	0.000876716941327313	0.691368152124739	-1.45405207510839	HUWE1
1.01042111693548	10.7060358717949	3.57865104883578	0.000928031407948278	0.691368152124739	-1.48756516136009	MFAP4
-1.39638929435484	3.64949341025641	-3.53201438642956	0.00106137727890826	0.691368152124739	-1.56672071553869	DTL
-1.08377637903226	4.58292597435897	-3.52687442058979	0.00107715205124147	0.691368152124739	-1.57542343623315	KIF14
-0.834363537322581	2.93601179751282	-3.5254388845833	0.00108159781482422	0.691368152124739	-1.57785324227244	MROH6
0.296355098790325	6.71726437179487	3.5241389670281	0.00108563876454173	0.691368152124739	-1.58005320861345	NDUFS5
0.775627991935484	6.13718706410256	3.51462343047038	0.00111566322910614	0.691368152124739	-1.59614876267762	CYB561D1
0.908430887096774	5.82717458974359	3.51212992344511	0.00112366178605561	0.691368152124739	-1.60036406971394	RAI2
0.689497354467742	5.54537727920513	3.50622335490136	0.00114282866558787	0.691368152124739	-1.61034509043247	IL17RA
0.372817419354839	1.86642005128205	3.49113397865866	0.0011932279548365	0.691368152124739	-1.6358168987732	PIH1D3
0.649143673387099	6.82656987179487	3.46553170983206	0.00128365094819902	0.691368152124739	-1.67894663056173	FAN1
0.846666413306451	5.84819506410256	3.46517604087357	0.00128495218555102	0.691368152124739	-1.67954499716225	MYL5
-0.666625762096774	2.15011435897436	-3.45684978741822	0.00131577772653215	0.691368152124739	-1.69354653076845	OPN1SW
-0.461122973379032	2.25026952974359	-3.44173252247258	0.00137356352947855	0.691368152124739	-1.71893677363841	RTN4RL2
0.560591900080646	4.28351012430769	3.42779443506951	0.0014289874907283	0.691368152124739	-1.74231049003637	ARPC4-TTLL3
-1.36955534850807	3.11384262820513	-3.42720787789531	0.00143136618877427	0.691368152124739	-1.7432933616146	HIST1H2BG
-0.421770455645162	2.17040243589744	-3.41897900686874	0.00146513902415244	0.691368152124739	-1.75707560011475	MYOD1
-0.627707157258064	2.88402641025641	-3.41214246180332	0.00149377567911091	0.691368152124739	-1.76851650844405	NFAM1
-0.366403088709677	1.95239976923077	-3.39737358829267	0.00155747623359028	0.691368152124739	-1.79320278486538	TDRD12
1.65946562759678	7.0760154234359	3.3882871319107	0.00159794856421623	0.691368152124739	-1.80837073988031	DPT
-0.664229653225807	2.70119933333333	-3.38424907551616	0.00161625527439564	0.691368152124739	-1.81510647379975	SLC1A2
-0.454023896580645	2.28749176241026	-3.37555097433069	0.00165637121345774	0.691368152124739	-1.82960500859163	SLC39A12
-0.765523665322581	3.44445220512821	-3.37193522653428	0.00167332535835297	0.691368152124739	-1.83562773980909	USP30
0.997477423600808	8.48198902566667	3.36935089886448	0.00168554457835424	0.691368152124739	-1.83993091373972	AXIN2
-0.524348213270161	2.87828510420513	-3.35684534133762	0.00174588625680951	0.691368152124739	-1.86073588133686	C3orf22
-0.804398259524193	3.41730380341026	-3.35480260392868	0.00175593662831602	0.691368152124739	-1.86413143383698	FOSL1
1.17138112685484	4.07404647228205	3.3502291465931	0.00177863875555228	0.691368152124739	-1.87173075766432	BARX2
-0.679985052419356	2.54267243589744	-3.34430861967995	0.00180844358456413	0.691368152124739	-1.88156234606875	FAM111B
0.281960092883065	1.83217744948718	3.33054723512323	0.00187957122174412	0.691368152124739	-1.90438785467123	OR56A1
-0.49565396208871	2.31939740876923	-3.32460848453543	0.00191108319410601	0.691368152124739	-1.91422668188813	DUPD1
1.27630332039516	6.48469520633333	3.31479233192642	0.00196427573600446	0.691368152124739	-1.93047384196388	HID1
1.08225464593145	6.00554580979487	3.29804487725976	0.00205829827940616	0.691368152124739	-1.95814850440184	MAMDC2
-0.699359044354839	4.81712584615385	-3.29428317266765	0.00207999853376182	0.691368152124739	-1.96435676475775	GALNT2
1.51568724193549	6.06391753846154	3.26984248800148	0.00222638274041874	0.691368152124739	-2.00462227779906	OMD
0.575103310483871	6.00729902564103	3.26711342834896	0.00224332313670866	0.691368152124739	-2.00911063525782	DNAJC27
-0.327594427419356	2.06860767948718	-3.26540963125547	0.00225396136904057	0.691368152124739	-2.01191199892205	OC90
0.830632510080648	6.70090516666667	3.26357729745056	0.0022654556811858	0.691368152124739	-2.01492402033569	PCDH18
-0.692005202540322	7.93868773484615	-3.26118030648884	0.00228057625544041	0.691368152124739	-2.01886316766415	HMGB2
-0.406087927419356	2.82229941025641	-3.2491152630009	0.00235815208013134	0.691368152124739	-2.03867206515618	OR7G1
1.21233285614516	8.51707674384615	3.24668876543823	0.00237405388679282	0.691368152124739	-2.04265225370119	DIO2
-0.673035868951613	3.17413833333333	-3.24590277486296	0.0023792266024364	0.691368152124739	-2.04394124595241	SPC25
-0.532081786290323	2.16769582051282	-3.24539476498429	0.00238257558191668	0.691368152124739	-2.0447742910232	CCDC42
1.49758531554032	4.96036818948718	3.23665817534572	0.00244087563413387	0.691368152124739	-2.05909207337967	COL9A2
0.691004633064518	6.46111071794872	3.23173827139629	0.00247430022861423	0.691368152124739	-2.06714772635377	MAN2C1
-1.05783186290323	4.84907603846154	-3.23082260871358	0.00248056878523506	0.691368152124739	-2.06864641808336	KIF11
-0.611026608209677	8.09274378971795	-3.22653124736661	0.00251014855236796	0.691368152124739	-2.07566779171086	FAM84B
0.651680991935484	6.92544358974359	3.21736955244657	0.00257442303517295	0.691368152124739	-2.09064441696819	BBS4
-1.14415026209677	8.8142731025641	-3.21439713740891	0.00259560959754353	0.691368152124739	-2.09549948027587	TUBB3
1.71200223387097	3.93632953846154	3.21195182562109	0.00261316302377769	0.691368152124739	-2.09949213236799	TMEM130
-1.21688558064516	5.38814497435897	-3.20369773589078	0.0026732494135119	0.691368152124739	-2.11295949514565	TPX2
0.326971959201614	8.74151834433333	3.2023992512254	0.00268282030455855	0.691368152124739	-2.11507672904207	ZBED5
0.441111000814515	7.72947149120513	3.20063039301135	0.00269591052289414	0.691368152124739	-2.11796032469702	AKR1A1
0.714967719213709	5.17489173087179	3.18412400130086	0.00282101777233908	0.696314658693492	-2.14483541114551	LRCH2
-0.526837596774194	4.79453765384615	-3.16922990432592	0.00293860865853599	0.696314658693492	-2.16903274540821	STRN
0.721939800520161	6.77388562615385	3.16441559836904	0.00297760065367099	0.696314658693492	-2.17684339650967	CBR3
0.441803233870969	2.39734617948718	3.15837728520361	0.00302719875584816	0.696314658693492	-2.18663234827319	PLCD4
-1.17964240345968	2.63414474820513	-3.15579477834097	0.00304864906470687	0.696314658693492	-2.19081639340906	DEFB103A
-0.340133260080646	5.1640176025641	-3.14973621760608	0.00309953740594775	0.696314658693492	-2.20062611771117	DROSHA
-0.373150780056452	2.89812216894872	-3.1433060160774	0.00315442590953007	0.696314658693492	-2.21102827365385	CSHL1
-0.47822892842742	3.29850553205128	-3.14275435365819	0.00315917750564101	0.696314658693492	-2.21192025141133	TUBA3D
-0.49236485282258	3.30124712820513	-3.13800433526052	0.0032003715245702	0.696314658693492	-2.21959757174632	CABYR
-0.366825537689517	5.96272011207692	-3.13768401282146	0.00320316769078865	0.696314658693492	-2.22011510996891	ALG8
0.536005266129032	7.91803571794872	3.13539398426682	0.00322322525899056	0.696314658693492	-2.22381436067114	ZNF25
0.667780262250002	7.34846314538462	3.11548350570787	0.00340268813439338	0.696314658693492	-2.25592511960318	IGIP
0.373982246915323	3.49337116523077	3.11274220285133	0.00342812385026412	0.696314658693492	-2.26033880694544	IGSF3
-0.485651930931452	2.90283016110256	-3.11223633870731	0.00343283719608118	0.696314658693492	-2.26115308713072	MKI67
0.987897786290323	6.11526846153846	3.10693983191909	0.00348255587018941	0.696314658693492	-2.26967509919039	CRIPAK
-0.435433118866936	8.66069665338462	-3.10619653026706	0.00348958746622988	0.696314658693492	-2.27087052398212	NUDT5
0.839255769725807	6.76525743253846	3.09933550239519	0.00355512844556816	0.696314658693492	-2.28189858840607	SPON2
-0.759517879032258	2.64038141025641	-3.09845708626893	0.00356360307493701	0.696314658693492	-2.2833096899327	ZFP92
-0.408245052419355	2.4649953974359	-3.09215133834046	0.00362500068227991	0.696314658693492	-2.29343386175393	ZNF793
-0.307307333455645	3.30846473515385	-3.0796781662458	0.00374940085403419	0.696314658693492	-2.3134316326312	STAU2
-0.486468436629034	3.70592564812821	-3.07926861275202	0.00375355300009572	0.696314658693492	-2.31408760952172	ZNF283
-0.612642778225807	3.07611841025641	-3.06297686310711	0.00392228378873101	0.696314658693492	-2.34014839518576	EEA1
0.52701097419355	4.52177115897436	3.06040718299877	0.00394954151979114	0.696314658693492	-2.34425293518538	SEPT4
0.83165342315726	6.20969355205128	3.05631088730871	0.00399336209507857	0.696314658693492	-2.35079253210691	ZNF219
1.48206663306452	6.30123758974359	3.05251165491175	0.00403441388434837	0.696314658693492	-2.35685413219856	SCUBE2
-1.40490778225807	4.90773917948718	-3.04363701746923	0.00413186090428178	0.696314658693492	-2.37099933637	BUB1
0.801210758862903	7.44215065571795	3.04130498131559	0.00415783289867349	0.696314658693492	-2.37471305785505	C1S
0.653056052419356	8.02164246153846	3.03279053033389	0.00425396955121754	0.696314658693492	-2.38826046885092	MTMR10
-0.355875839076613	4.31853226866667	-3.02875844822719	0.00430022214381807	0.696314658693492	-2.39466952242279	SKA2
0.617819183020162	4.83671129553846	3.02704223675449	0.00432005226744725	0.696314658693492	-2.3973962083223	ZNF775
-0.560414056237904	3.24466542787179	-3.02422499356398	0.00435279100365852	0.696314658693492	-2.40187056223889	FAM167B
-0.238541442270162	1.73073600525641	-3.02101622136848	0.00439036389577805	0.696314658693492	-2.40696426901966	POU1F1
-0.267145796653225	2.27302525487179	-3.01770622090726	0.00442944160889408	0.696314658693492	-2.41221590079396	ZNF850
0.298264929	3.51335981346154	3.01447645830123	0.00446788714896769	0.696314658693492	-2.41733751133175	WHAMM
-0.664209608870968	3.21853964102564	-3.0122709873204	0.00449432005588319	0.696314658693492	-2.4208333019139	MCM10
0.285880491592742	1.98585485584615	3.00550062014846	0.00457638527563453	0.696314658693492	-2.43155684343411	GABRA2
0.338948265221773	6.66372134182051	3.00067732028737	0.00463570646826174	0.696314658693492	-2.43918918343615	MRPS21
-0.454775092741937	6.97287323076923	-3.00036493867835	0.00463957321971495	0.696314658693492	-2.43968328414611	EIF5B
0.874064763318551	5.71505565112821	2.99890384434942	0.00465769934589175	0.696314658693492	-2.44199399078402	C16orf45
-0.476116653225807	6.13713505128205	-2.99784649412731	0.00467085815500755	0.696314658693492	-2.44366583272559	EARS2
0.606444004032259	3.04361735897436	2.9943735732779	0.00471432510825588	0.696314658693492	-2.4491550281693	LEFTY2
-0.254585403225805	11.9327797435897	-2.99294434246477	0.00473232343576778	0.696314658693492	-2.45141311147859	PSMB1
0.758014415322583	6.25770265384615	2.98974303791857	0.00477287196616287	0.696314658693492	-2.45646900275517	GSN
-0.376704903225806	3.3215798974359	-2.98730920126435	0.00480391764180231	0.696314658693492	-2.46031101430047	SLC25A40
0.654313468572584	9.12540276492308	2.98683980364891	0.0048099269823544	0.696314658693492	-2.46105181789322	COX7A1
-0.40448319901613	5.24777243910256	-2.98611866135214	0.00481917297231364	0.696314658693492	-2.46218981209876	HSPD1
0.900239990673388	6.80561875407692	2.98407322831078	0.00484548898396668	0.696314658693492	-2.46541684990111	LAYN
-0.380014169354838	9.13194120512821	-2.97877690642613	0.00491425840090515	0.696314658693492	-2.47376761670021	UBE2F
-0.278784758024193	4.57785169225641	-2.97800362535518	0.00492437528065195	0.696314658693492	-2.47498623649346	STIP1
0.811717712899194	7.32608438225641	2.96516368568089	0.005095244059791	0.696314658693492	-2.49519757790731	CRYL1
-0.386875175403225	9.7426418974359	-2.96320760466311	0.00512175787034577	0.696314658693492	-2.49827278416795	CISD1
-0.459594100806451	2.56859148717949	-2.96077927740162	0.00515485280379826	0.696314658693492	-2.50208899531763	ADAM7
1.83672335887097	9.58843571794872	2.96058987642019	0.00515744250510273	0.696314658693492	-2.50238657988724	CXCL14
1.02310058010887	4.53651797782051	2.96056516108291	0.00515778053071504	0.696314658693492	-2.50242541162131	SCN4B
0.260855264112903	2.24936067948718	2.96055656086748	0.00515789815862659	0.696314658693492	-2.50243892389203	OTOP1
0.613756362903227	7.55164687179487	2.95406997697112	0.00524733725782467	0.696314658693492	-2.51262469064315	IQSEC1
0.46290864516129	8.51630202564102	2.95352848177515	0.00525486895117142	0.696314658693492	-2.51347447861262	BCL2L2
0.539517171370969	4.4749762948718	2.95135824426562	0.00528515674627862	0.696314658693492	-2.51687951680104	GOSR1
0.608898737629035	9.82832788697436	2.9476241320225	0.00533765324109028	0.696314658693492	-2.52273524906664	ECHDC2
-1.25754189112903	6.42889979487179	-2.94718496849015	0.00534385929272135	0.696314658693492	-2.52342368524726	FJX1
0.449110350806453	10.161421525641	2.94620893122908	0.00535767641284045	0.696314658693492	-2.52495354172541	SERF2
-0.711000479838711	3.1411278974359	-2.94282792463183	0.00540579837309031	0.696314658693492	-2.5302509875437	ABCG4
-0.37961839717742	2.51044123076923	-2.94205013584844	0.00541692581210807	0.696314658693492	-2.53146920718011	WSCD2
0.637636053306453	4.59497459866667	2.9400768108167	0.00544525355639917	0.696314658693492	-2.53455920929666	TTLL3
0.461269661290321	9.26235674358974	2.93851306904198	0.00546780008910751	0.696314658693492	-2.53700709763148	CCDC130
0.70419352292742	4.55980615825641	2.93741430494801	0.00548369470069924	0.696314658693492	-2.53872670907703	ZNF649
0.248641576612904	1.76604005128205	2.93718348207201	0.00548703925746264	0.696314658693492	-2.53908791460431	TAS2R38
0.249654084677419	2.04098111538462	2.93403756148052	0.00553281362033986	0.696314658693492	-2.54400938993704	CYS1
-0.717606334677419	6.74968558974359	-2.9303081231703	0.00558754160334112	0.696314658693492	-2.54984021268238	ARHGAP39
0.567934028943549	8.68364128320513	2.92608600743807	0.00565011098782272	0.696314658693492	-2.55643671204796	SORT1
0.319873904830646	4.34588762561538	2.92167229473222	0.00571622052869147	0.696314658693492	-2.5633273137056	RAD50
-0.939619096774194	3.79623128205128	-2.92124754385903	0.00572262058150367	0.696314658693492	-2.56399014314636	HIST1H3F
0.553855848044357	6.05480335041026	2.91624384035942	0.00579852180348512	0.696314658693492	-2.57179473674669	RNASE4
0.296610052419355	1.99264758974359	2.91421635730985	0.00582954403255648	0.696314658693492	-2.57495515749712	IL3
-0.314428963709677	1.91400341025641	-2.91236861815424	0.00585795119044691	0.696314658693492	-2.57783440207323	FKBP6
0.977841462717742	5.08924876982051	2.91210896484931	0.00586195346368684	0.696314658693492	-2.57823893157363	FOXF1
1.00073321340323	7.61630016502564	2.91101512359138	0.00587884193720837	0.696314658693492	-2.57994288695455	FBLN5
0.293697604838709	1.81247669230769	2.90929960293363	0.00590542057851303	0.696314658693492	-2.58261460703967	TIGD4
-0.323493741935484	2.12505994871795	-2.90915978700422	0.00590759169893813	0.696314658693492	-2.58283231768425	C16orf78
-1.07822782258065	6.55772761538462	-2.90779881276128	0.00592876451380686	0.696314658693492	-2.58495123800923	MTAP
0.700972086987906	7.0351658225641	2.9045186037705	0.00598008705035543	0.696314658693492	-2.59005612020928	NKTR
0.462122648665323	7.51557010182051	2.90246148580625	0.00601248459615059	0.696314658693492	-2.59325601279985	WLS
0.430176088080645	2.43601250474359	2.89871520846377	0.00607190662177411	0.696314658693492	-2.59908038826305	SUN5
-1.05035722379032	5.64970073076923	-2.89782893642773	0.00608604440471181	0.696314658693492	-2.60045770904198	HMMR
-0.327829181451613	2.15791820512821	-2.88932622403754	0.00622325162486898	0.696314658693492	-2.61366022059442	OR1C1
0.514852722088709	6.35432363405128	2.88455721783238	0.00630146815694595	0.696314658693492	-2.62105632636897	SNRNP200
-0.469639770673388	6.29999724366667	-2.88384491530708	0.00631322915265135	0.696314658693492	-2.62216046211364	TBCE
-0.937605230076613	2.44734440451282	-2.88261225357204	0.00633363037351513	0.696314658693492	-2.62407086369589	DEFB103B
0.439208480947581	2.49370973494872	2.88034970406139	0.0063712371094955	0.696314658693492	-2.62757628229995	C5orf64
0.908701028133065	3.65917760035897	2.88022599391031	0.00637329934558541	0.696314658693492	-2.62776790729536	ZNF540
-0.923483233870968	4.90241297435897	-2.8798988379269	0.00637875600797504	0.696314658693492	-2.62827464559431	ATAD2
1.6118244141371	6.03323782333333	2.87942102015246	0.00638673341034393	0.696314658693492	-2.62901469223392	CAPN8
0.495082262383064	4.11876806938462	2.87877357620686	0.00639755766937735	0.696314658693492	-2.6300173532092	PKIG
0.933560438685487	9.85190411476923	2.87804460768977	0.00640976539243298	0.696314658693492	-2.6311461241438	DCN
-0.551506547842743	4.00679299330769	-2.87726419709918	0.00642285869845034	0.696314658693492	-2.63235438294395	MASTL
1.81865099596774	4.20791825641026	2.87653921357571	0.00643504444954415	0.696314658693492	-2.63347667227834	IYD
0.663392596774194	5.38132956410256	2.87559693478826	0.00645091482764293	0.696314658693492	-2.63493511537402	LRRC49
1.20013412373387	6.92606011776923	2.87088607368684	0.00653080717463465	0.696314658693492	-2.64222270757082	GSTM3
0.358988270161289	8.59405652564103	2.87005321814912	0.00654502743524956	0.696314658693492	-2.64351045609912	SEC13
0.611247302419355	9.79686561538461	2.86819808978069	0.00657680602228573	0.696314658693492	-2.64637811374106	FAM46A
-0.484122335145161	2.63398901802564	-2.86814807139338	0.00657766483387964	0.696314658693492	-2.64645541852551	BFSP2
-0.711970448874999	6.80832346428205	-2.86133558833197	0.00669561728991876	0.701473562412284	-2.65697758989565	KIF20B
-0.513233330645162	5.79456705128205	-2.86088723066413	0.00670344902568857	0.701473562412284	-2.65766962963628	PSMD11
0.649448078616935	3.07457100805128	2.85427804798589	0.00681989145555798	0.708580724784529	-2.66786417366774	ZNF662
0.701996572580645	11.849771025641	2.85040914316501	0.00688892733317626	0.708580724784529	-2.67382602990474	SPARC
1.17723418951613	4.74710312820513	2.84793637761588	0.00693339150409352	0.708580724784529	-2.67763420788279	GSTM5
-0.260641847669354	2.31942130397436	-2.84680190647962	0.00695388045554201	0.708580724784529	-2.67938075382325	AMPD3
0.426295029721773	5.61541158379487	2.84613528020865	0.00696594627287075	0.708580724784529	-2.68040686669071	SYTL2
0.594172726834675	9.00771208971795	2.84040067592167	0.00707055043621759	0.713670471330374	-2.68922858387788	RXRA
-0.595172923810485	3.28216862066667	-2.83770886952337	0.00712015443650581	0.713670471330374	-2.69336616277691	CPNE2
-0.928707504032258	5.58297297435897	-2.83334295761172	0.00720129834465581	0.713670471330374	-2.7000725027672	CCNA2
-0.353788268145162	3.65150837179487	-2.83075896544266	0.0072497287704439	0.713670471330374	-2.70403905851017	GABPB1
0.387903256350807	2.52960268648718	2.83068214973554	0.00725117311930359	0.713670471330374	-2.70415694439991	KCNN1
0.868914497983871	4.70145906410256	2.82805649928631	0.00730070406847018	0.713670471330374	-2.7081853782044	RGS11
0.930886149193549	3.34543626923077	2.82001158597202	0.00745443357226212	0.713670471330374	-2.720515723851	CRISPLD1
-1.10692835518548	5.63049556376923	-2.81971928645726	0.00746007541583552	0.713670471330374	-2.72096336784762	CENPF
0.506578088826614	8.35291354933333	2.81409657169549	0.00756937913955641	0.713670471330374	-2.72956938129459	AP4B1
-0.322916847008064	2.75501235297436	-2.81159156157664	0.00761855392460822	0.713670471330374	-2.7334004755623	LYPD5
-0.815855677354838	3.53636324638462	-2.81127075057532	0.00762487305182512	0.713670471330374	-2.73389098029221	NUDCD1
1.13599301209677	5.46099417948718	2.81117318390516	0.00762679582354208	0.713670471330374	-2.73404014900322	TMEM246
0.614275788306454	4.89410093589744	2.81116812300338	0.00762689557235212	0.713670471330374	-2.73404788648826	CSAD
-0.474895802419356	2.78010284615385	-2.80831893069477	0.00768324532757709	0.713670471330374	-2.73840273306424	CHRNA6
-0.799351403225806	7.72843561538462	-2.80793961983952	0.00769077626784098	0.713670471330374	-2.73898230796545	INPP4B
-0.763130060060483	4.1132990545641	-2.80736655293144	0.00770216711542508	0.713670471330374	-2.73985785449824	KPNA2
1.02604596154839	7.24101126107692	2.8054148224601	0.00774107947308316	0.713670471330374	-2.74283902327816	SELENBP1
1.83646252018952	4.00272292551282	2.80394009371053	0.00777060284364362	0.713670471330374	-2.74509084104198	CCL17
0.316294060483873	10.5236631025641	2.80334688438708	0.00778250811415656	0.713670471330374	-2.74599645075266	EMC7
-0.368082911290323	2.01511202564103	-2.80248222995662	0.00779989146500135	0.713670471330374	-2.74731626736356	SBK2
-1.11569060080645	6.42236638461539	-2.79930193427763	0.00786414043051489	0.715951344794075	-2.75216877289017	CEP55
-0.291719870967741	2.0332931025641	-2.78422498153159	0.0081754762972641	0.727627004084843	-2.77513181671037	COX8C
0.583918886564516	6.79147985892308	2.78360447568042	0.00818853165740777	0.727627004084843	-2.77607541011721	USP34
-0.466661794354839	7.91913007692308	-2.78207021128684	0.0082208955460589	0.727627004084843	-2.77840804021917	MTA2
0.663579054766132	7.16022704805128	2.78141831078536	0.00823468271012681	0.727627004084843	-2.77939894562741	CTIF
0.509237076471773	8.88362241161538	2.78110037169161	0.0082414146496016	0.727627004084843	-2.77988217434561	KLF13
0.470899378830645	6.64533626520513	2.78050879644484	0.00825395407508239	0.727627004084843	-2.78078121497547	MTX3
0.701271966379032	7.99243359835897	2.77928395918216	0.0082799728793308	0.727627004084843	-2.78264231118108	CBX7
-0.306242121657258	2.15616798971795	-2.77777726516291	0.00831208352645251	0.727627004084843	-2.78493105269111	PRM1
-0.445993629032258	8.84827874358974	-2.77534535447422	0.00836415638135739	0.728671530733442	-2.78862378498734	PDHA1
-1.02977141696774	7.04102753848718	-2.77012037364014	0.00847706118920275	0.728671530733442	-2.7965515483398	CDCA5
-0.375958110483871	2.47296147692308	-2.76802580893726	0.00852271777043203	0.728671530733442	-2.79972724735308	POLR3G
-0.366583710483871	3.15651852307692	-2.76715424185756	0.00854178302158187	0.728671530733442	-2.80104828813891	FCF1
0.721449981512096	5.21017563858974	2.7667407227336	0.00855084245461785	0.728671530733442	-2.80167498074096	ANGPT1
-0.464383654778226	2.49075039369231	-2.76613487413955	0.00856413156727574	0.728671530733442	-2.80259305599254	CLIC5
-0.382925348342742	5.8211370284359	-2.76297928502083	0.00863365883947144	0.729273204060307	-2.80737306980143	NCBP2
-0.952998089435484	6.19699172464103	-2.76149646058825	0.0086665104968357	0.729273204060307	-2.80961816138	MCM4
-0.642922784274195	3.6044365	-2.75892767407286	0.00872369595054385	0.729273204060307	-2.81350586781896	DSC3
-2.26028282909678	7.22856848571795	-2.75712373133186	0.00876406365505538	0.729273204060307	-2.8162348130429	MMP1
0.564891483870969	5.23573930769231	2.75487880958455	0.00881454125556436	0.729273204060307	-2.81962945430385	C14orf28
-0.265443028491935	2.66970200225641	-2.75311885435981	0.00885430261980958	0.729273204060307	-2.8222896682101	CSH1
0.609122004032259	2.85522502564103	2.7512421082763	0.00889688570052944	0.729273204060307	-2.82512535847604	CDH16
-0.674752018620966	6.50685155661539	-2.74862462322503	0.0089565931000819	0.729273204060307	-2.82907845432657	TPGS2
0.441253802419357	9.07686207692308	2.74801139451272	0.00897063503984718	0.729273204060307	-2.83000428492228	MRPL34
-0.546430125431451	7.71975706405128	-2.74796376255148	0.00897172658773665	0.729273204060307	-2.83007619305496	PPP1R14B
0.339069834818548	4.5726509555641	2.74575024654197	0.00902258814554218	0.730147933129031	-2.83341707554782	WBP1L
0.300202291048385	10.8503356864103	2.74147257658119	0.00912163714546226	0.730321311256105	-2.8398690892878	SRP14
-0.452928886314516	5.2026460154359	-2.74015170953297	0.00915242463803457	0.730321311256105	-2.84186020256093	NSUN6
-0.372181995967742	2.17777815384615	-2.73925265771991	0.00917343525695591	0.730321311256105	-2.84321514803688	OR8D1
-0.328072782258065	1.92701594871795	-2.7387513421799	0.00918517027008172	0.730321311256105	-2.8439705624802	DEFB113
-0.47444641935484	7.21403342307692	-2.73692668100043	0.00922800024183796	0.730536645232111	-2.84671941630898	FBXO28
0.560233012096774	6.55665879487179	2.73120782113154	0.00936343930198042	0.738049795716275	-2.85532813554862	ZHX3
1.14412387096774	5.32016279487179	2.72527282193235	0.00950594136048717	0.741453791286256	-2.86425136277294	FMO3
0.54468745967742	7.18566494871795	2.72250096648624	0.00957318017648252	0.741453791286256	-2.8684150289414	CCDC71
-0.356574608314516	2.13182161733333	-2.7215409248525	0.00959657099531513	0.741453791286256	-2.86985656402252	HBQ1
0.472744184758066	6.71822724115385	2.71906778219556	0.00965707137236159	0.741453791286256	-2.87356873095672	ADCY6
0.80144296169355	4.68013971794872	2.71270457184965	0.00981435983925734	0.741453791286256	-2.88311096117244	PDE8B
0.414481733870966	13.1117735897436	2.7087946370244	0.00991217885049646	0.741453791286256	-2.88896790229913	CST3
-0.377422266717742	1.83624397717949	-2.70797606008267	0.00993277184067091	0.741453791286256	-2.89019348547399	CIT
-0.741080479838711	5.46221765384615	-2.70615429143895	0.00997874422478436	0.741453791286256	-2.89292029328912	G3BP1
0.402621872846776	8.44846828797436	2.70572552821473	0.00998959263220933	0.741453791286256	-2.89356190868065	TEX2
1.64545907360887	5.33481735110256	2.70427549458054	0.0100263616704793	0.741453791286256	-2.89573135226861	CORIN
0.605167681451613	5.97375384615385	2.70388417013903	0.0100363060410252	0.741453791286256	-2.89631671083079	COG7
1.06184621774194	3.84787835897436	2.70374643842172	0.0100398082596352	0.741453791286256	-2.8965227237455	LEAP2
0.504341193169356	5.71295480169231	2.70021077750886	0.0101301000115455	0.741453791286256	-2.90180913175161	ZNF500
-0.549164034987904	6.37004804720513	-2.70013549668722	0.0101320306244558	0.741453791286256	-2.90192164578931	ZSWIM4
